# candidate<TAB>reading<TAB>weight
# Explicit user shortcuts. These override normal jianpin ranking for the same reading.
小脚	x j	9500
小芬	x f	9500
小萌	x m	9500
小薇	x w	9500
小路	x l	9500
小酌	x z	9500
小铜	x t	9500
小雷	x l	9500
小黛	x d	9500
少峰	s f	9500
少管	s g	9500
尔好	e h	9500
尔尼	e n	9500
尔德	e d	9500
尔斯	e s	9500
尖峰	j f	9500
尘嚣	c x	9500
尘封	c f	9500
尚勋	s x	9500
尚宇	s y	9500
尚格	s g	9500
尤斯	y s	9500
尤金	y j	9500
就坐	j z	9500
就寝	j q	9500
就绪	j x	9500
就范	j f	9500
尼兹	n z	9500
尼哥	n g	9500
尼基	n j	9500
尼奇	n q	9500
尼姑	n g	9500
尼德	n d	9500
尼拉	n l	9500
尼曼	n m	9500
尼诺	n n	9500
尽忠	j z	9500
尽皆	j j	9500
尽速	j s	9500
尿布	n b	9500
尿床	n c	9500
屁眼	p y	9500
屈从	q c	9500
屈克	q k	9500
屏住	b z	9500
展翅	z c	9500
屠刀	t d	9500
山尼	s n	9500
山尾	s w	9500
山峦	s l	9500
山猫	s m	9500
山莫	s m	9500
岔开	c k	9500
岩洞	y d	9500
岿筁	k q	9500
岿粇	k k	9500
峭壁	q b	9500
崩裂	b l	9500
崽子	z z	9500
州界	z j	9500
州立	z l	9500
州警	z j	9500
巡回	x h	9500
巡官	x g	9500
巡警	x j	9500
工党	g d	9500
工坊	g f	9500
左舷	z x	9500
左面	z m	9500
巨乳	j r	9500
巨怪	j g	9500
巫婆	w p	9500
差远	c y	9500
巴伦	b l	9500
巴伯	b b	9500
巴加	b j	9500
巴哈	b h	9500
巴塞	b s	9500
巴奇	b q	9500
巴布	b b	9500
巴德	b d	9500
巴恩	b e	9500
巴托	b t	9500
巴斯	b s	9500
巴林	b l	9500
巴格	b g	9500
巴洛	b l	9500
巴特	b t	9500
巴瑞	b r	9500
巴登	b d	9500
巴菲	b f	9500
巴鲁	b l	9500
巴龙	b l	9500
市镇	s z	9500
布哥	b g	9500
布巴	b b	9500
布恩	b e	9500
布拉	b l	9500
布斯	b s	9500
布森	b s	9500
布特	b t	9500
布隆	b l	9500
师部	s b	9500
希加	x j	9500
希姆	x m	9500
希德	x d	9500
希斯	x s	9500
希曼	x m	9500
希柏	x b	9500
希特	x t	9500
希瑟	x s	9500
希纳	x n	9500
希萝	x l	9500
希达	x d	9500
